DATE,TG,moving_average,TG_lag_1,TG_lag_2,TG_lag_3,TG_lag_4,TG_lag_5,TG_lag_6,TG_lag_7
20200928,111.45690693273697,-4.603976892332355,100.01755291688177,95.22841417268661,113.63670733803059,137.91002924479614,144.61940812112869,142.2429456297316,143.68474517906336
20200929,118.73546611627107,-3.358211359065791,111.45690693273697,100.01755291688177,95.22841417268661,113.63670733803059,137.91002924479614,144.61940812112869,142.2429456297316
20200930,124.85920577617328,-2.822886049279319,118.73546611627107,111.45690693273697,100.01755291688177,95.22841417268661,113.63670733803059,137.91002924479614,144.61940812112869
20201001,123.35349716446125,-2.0795045829049883,124.85920577617328,118.73546611627107,111.45690693273697,100.01755291688177,95.22841417268661,113.63670733803059,137.91002924479614
20201002,124.61175856670725,1.567864461239509,123.35349716446125,124.85920577617328,118.73546611627107,111.45690693273697,100.01755291688177,95.22841417268661,113.63670733803059
20201003,127.08013757523646,4.5502462003642705,124.61175856670725,123.35349716446125,124.85920577617328,118.73546611627107,111.45690693273697,100.01755291688177,95.22841417268661
20201004,121.46938424492605,3.06454733257776,127.08013757523646,124.61175856670725,123.35349716446125,124.85920577617328,118.73546611627107,111.45690693273697,100.01755291688177
20201005,116.1421939477304,0.6693267164276193,121.46938424492605,127.08013757523646,124.61175856670725,123.35349716446125,124.85920577617328,118.73546611627107,111.45690693273697
20201006,118.35307281804097,-0.05462761403285299,116.1421939477304,121.46938424492605,127.08013757523646,124.61175856670725,123.35349716446125,124.85920577617328,118.73546611627107
20201007,115.44128787878788,-1.345416842483644,118.35307281804097,116.1421939477304,121.46938424492605,127.08013757523646,124.61175856670725,123.35349716446125,124.85920577617328
20201008,116.95284804680777,-0.9143784453790715,115.44128787878788,118.35307281804097,116.1421939477304,121.46938424492605,127.08013757523646,124.61175856670725,123.35349716446125
20201009,112.40919263212257,-1.7432237049406467,116.95284804680777,115.44128787878788,118.35307281804097,116.1421939477304,121.46938424492605,127.08013757523646,124.61175856670725
20201010,98.78261617900172,-4.042503056604957,112.40919263212257,116.95284804680777,115.44128787878788,118.35307281804097,116.1421939477304,121.46938424492605,127.08013757523646
20201011,81.9374784705477,-5.647415110625488,98.78261617900172,112.40919263212257,116.95284804680777,115.44128787878788,118.35307281804097,116.1421939477304,121.46938424492605
20201012,73.90198105081826,-6.034316128130328,81.9374784705477,98.78261617900172,112.40919263212257,116.95284804680777,115.44128787878788,118.35307281804097,116.1421939477304
20201013,70.12512908777968,-6.889706247180172,73.90198105081826,81.9374784705477,98.78261617900172,112.40919263212257,116.95284804680777,115.44128787878788,118.35307281804097
20201014,70.38026738872905,-6.437288641436979,70.12512908777968,73.90198105081826,81.9374784705477,98.78261617900172,112.40919263212257,116.95284804680777,115.44128787878788
20201015,68.13212654373203,-6.974388786153682,70.38026738872905,70.12512908777968,73.90198105081826,81.9374784705477,98.78261617900172,112.40919263212257,116.95284804680777
20201016,68.98424796747967,-6.203563523520401,68.13212654373203,70.38026738872905,70.12512908777968,73.90198105081826,81.9374784705477,98.78261617900172,112.40919263212257
20201017,67.01968437128797,-4.537561686816247,68.98424796747967,68.13212654373203,70.38026738872905,70.12512908777968,73.90198105081826,81.9374784705477,98.78261617900172
20201018,62.687055235513384,-2.750060462147758,67.01968437128797,68.98424796747967,68.13212654373203,70.38026738872905,70.12512908777968,73.90198105081826,81.9374784705477
20201019,62.17480980557904,-1.675310177891319,62.687055235513384,67.01968437128797,68.98424796747967,68.13212654373203,70.38026738872905,70.12512908777968,73.90198105081826
20201020,72.01624090678396,0.2701588312863237,62.17480980557904,62.687055235513384,67.01968437128797,68.98424796747967,68.13212654373203,70.38026738872905,70.12512908777968
20201021,92.89770037199865,3.2167761404670756,72.01624090678396,62.17480980557904,62.687055235513384,67.01968437128797,68.98424796747967,68.13212654373203,70.38026738872905
20201022,98.30416384563304,4.3102910431287285,92.89770037199865,72.01624090678396,62.17480980557904,62.687055235513384,67.01968437128797,68.98424796747967,68.13212654373203
20201023,89.03251481795088,2.8640381214958808,98.30416384563304,92.89770037199865,72.01624090678396,62.17480980557904,62.687055235513384,67.01968437128797,68.98424796747967
20201024,87.55309060118543,2.9333437471282053,89.03251481795088,98.30416384563304,92.89770037199865,72.01624090678396,62.17480980557904,62.687055235513384,67.01968437128797
20201025,91.91614691614691,4.175584525804794,87.55309060118543,89.03251481795088,98.30416384563304,92.89770037199865,72.01624090678396,62.17480980557904,62.687055235513384
20201026,87.08818493150685,3.559053589418255,91.91614691614691,87.55309060118543,89.03251481795088,98.30416384563304,92.89770037199865,72.01624090678396,62.17480980557904
20201027,79.4692679558011,1.064718149859587,87.08818493150685,91.91614691614691,87.55309060118543,89.03251481795088,98.30416384563304,92.89770037199865,72.01624090678396
20201028,83.00406228842247,-1.4133768690823132,79.4692679558011,87.08818493150685,91.91614691614691,87.55309060118543,89.03251481795088,98.30416384563304,92.89770037199865
20201029,81.62892533147243,-2.382176930594369,83.00406228842247,79.4692679558011,87.08818493150685,91.91614691614691,87.55309060118543,89.03251481795088,98.30416384563304
20201030,82.24949118046133,-0.9690033767842294,81.62892533147243,83.00406228842247,79.4692679558011,87.08818493150685,91.91614691614691,87.55309060118543,89.03251481795088
20201031,87.82339648878846,0.03861512680043688,82.24949118046133,81.62892533147243,83.00406228842247,79.4692679558011,87.08818493150685,91.91614691614691,87.55309060118543
20201101,97.9599582172702,0.8634016144462038,87.82339648878846,82.24949118046133,81.62892533147243,83.00406228842247,79.4692679558011,87.08818493150685,91.91614691614691
20201102,112.34331997909771,3.607876435370102,97.9599582172702,87.82339648878846,82.24949118046133,81.62892533147243,83.00406228842247,79.4692679558011,87.08818493150685
20201103,88.8081881533101,1.33413145678702,112.34331997909771,97.9599582172702,87.82339648878846,82.24949118046133,81.62892533147243,83.00406228842247,79.4692679558011
20201104,69.5459619745334,-1.922585759127017,88.8081881533101,112.34331997909771,97.9599582172702,87.82339648878846,82.24949118046133,81.62892533147243,83.00406228842247
20201105,74.77173723645234,-0.9795982992885968,69.5459619745334,88.8081881533101,112.34331997909771,97.9599582172702,87.82339648878846,82.24949118046133,81.62892533147243
20201106,78.8052604075945,-0.49203296755239023,74.77173723645234,69.5459619745334,88.8081881533101,112.34331997909771,97.9599582172702,87.82339648878846,82.24949118046133
20201107,75.54659466991814,-1.7538288312671853,78.8052604075945,74.77173723645234,69.5459619745334,88.8081881533101,112.34331997909771,97.9599582172702,87.82339648878846
20201108,66.41268734750784,-4.506752981394641,75.54659466991814,78.8052604075945,74.77173723645234,69.5459619745334,88.8081881533101,112.34331997909771,97.9599582172702
20201109,64.34904836738258,-6.856324515959301,66.41268734750784,75.54659466991814,78.8052604075945,74.77173723645234,69.5459619745334,88.8081881533101,112.34331997909771
20201110,58.557357043235704,-4.321547301439196,64.34904836738258,66.41268734750784,75.54659466991814,78.8052604075945,74.77173723645234,69.5459619745334,88.8081881533101
20201111,60.74646658523818,-1.2570707698993147,58.557357043235704,64.34904836738258,66.41268734750784,75.54659466991814,78.8052604075945,74.77173723645234,69.5459619745334
20201112,67.19194560669456,-1.0828273756796847,60.74646658523818,58.557357043235704,64.34904836738258,66.41268734750784,75.54659466991814,78.8052604075945,74.77173723645234
20201113,69.30521178316194,-1.3571498034903584,67.19194560669456,60.74646658523818,58.557357043235704,64.34904836738258,66.41268734750784,75.54659466991814,78.8052604075945
20201114,76.05193447194144,0.07219140028904292,69.30521178316194,67.19194560669456,60.74646658523818,58.557357043235704,64.34904836738258,66.41268734750784,75.54659466991814
20201115,81.78673398328691,2.1962923765398585,76.05193447194144,69.30521178316194,67.19194560669456,60.74646658523818,58.557357043235704,64.34904836738258,66.41268734750784
20201116,75.24542762584916,1.5566256083523768,81.78673398328691,76.05193447194144,69.30521178316194,67.19194560669456,60.74646658523818,58.557357043235704,64.34904836738258
20201117,72.54576150701972,1.9983434948262726,75.24542762584916,81.78673398328691,76.05193447194144,69.30521178316194,67.19194560669456,60.74646658523818,58.557357043235704
20201118,74.63458856345886,1.9840174254601095,72.54576150701972,75.24542762584916,81.78673398328691,76.05193447194144,69.30521178316194,67.19194560669456,60.74646658523818
20201119,52.07778165329613,-2.159166279056919,74.63458856345886,72.54576150701972,75.24542762584916,81.78673398328691,76.05193447194144,69.30521178316194,67.19194560669456
20201120,29.481513777467736,-5.689099715099175,52.07778165329613,74.63458856345886,72.54576150701972,75.24542762584916,81.78673398328691,76.05193447194144,69.30521178316194
20201121,26.881205364919005,-7.024389872431776,29.481513777467736,52.07778165329613,74.63458856345886,72.54576150701972,75.24542762584916,81.78673398328691,76.05193447194144
20201122,35.35803976281828,-6.632670602924094,26.881205364919005,29.481513777467736,52.07778165329613,74.63458856345886,72.54576150701972,75.24542762584916,81.78673398328691
20201123,37.40254532775453,-5.406126042584951,35.35803976281828,26.881205364919005,29.481513777467736,52.07778165329613,74.63458856345886,72.54576150701972,75.24542762584916
20201124,34.268050226717826,-5.46824446861455,37.40254532775453,35.35803976281828,26.881205364919005,29.481513777467736,52.07778165329613,74.63458856345886,72.54576150701972
20201125,37.207617360496016,-5.346710171851832,34.268050226717826,37.40254532775453,35.35803976281828,26.881205364919005,29.481513777467736,52.07778165329613,74.63458856345886
20201126,29.369642224583774,-3.2440199183874796,37.207617360496016,34.268050226717826,37.40254532775453,35.35803976281828,26.881205364919005,29.481513777467736,52.07778165329613
20201127,20.40233752434921,-1.2970251790169343,29.369642224583774,37.207617360496016,34.268050226717826,37.40254532775453,35.35803976281828,26.881205364919005,29.481513777467736
20201128,16.4319107490703,-1.4927563736926714,20.40233752434921,29.369642224583774,37.207617360496016,34.268050226717826,37.40254532775453,35.35803976281828,26.881205364919005
20201129,11.377264653641207,-3.425825015596722,16.4319107490703,20.40233752434921,29.369642224583774,37.207617360496016,34.268050226717826,37.40254532775453,35.35803976281828
20201130,10.103478878239262,-3.8998666356450435,11.377264653641207,16.4319107490703,20.40233752434921,29.369642224583774,37.207617360496016,34.268050226717826,37.40254532775453
20201201,9.285309734513275,-3.568962927457793,10.103478878239262,11.377264653641207,16.4319107490703,20.40233752434921,29.369642224583774,37.207617360496016,34.268050226717826
20201202,8.27145847871598,-4.1337369831114295,9.285309734513275,10.103478878239262,11.377264653641207,16.4319107490703,20.40233752434921,29.369642224583774,37.207617360496016
20201203,13.46621258290016,-2.2719185202405168,8.27145847871598,9.285309734513275,10.103478878239262,11.377264653641207,16.4319107490703,20.40233752434921,29.369642224583774
20201204,17.498760184201206,-0.41479676287828937,13.46621258290016,8.27145847871598,9.285309734513275,10.103478878239262,11.377264653641207,16.4319107490703,20.40233752434921
20201205,25.707686944396027,1.3251108850465343,17.498760184201206,13.46621258290016,8.27145847871598,9.285309734513275,10.103478878239262,11.377264653641207,16.4319107490703
20201206,27.347788227098572,2.281503367636766,25.707686944396027,17.498760184201206,13.46621258290016,8.27145847871598,9.285309734513275,10.103478878239262,11.377264653641207
20201207,26.01027900146843,2.272400017604168,27.347788227098572,25.707686944396027,17.498760184201206,13.46621258290016,8.27145847871598,9.285309734513275,10.103478878239262
20201208,20.333516886930983,1.5783153074882428,26.01027900146843,27.347788227098572,25.707686944396027,17.498760184201206,13.46621258290016,8.27145847871598,9.285309734513275
20201209,14.890561360014166,0.9455861258997444,20.333516886930983,26.01027900146843,27.347788227098572,25.707686944396027,17.498760184201206,13.46621258290016,8.27145847871598
20201210,15.997384937238493,0.3615960506197595,14.890561360014166,20.333516886930983,26.01027900146843,27.347788227098572,25.707686944396027,17.498760184201206,13.46621258290016
20201211,18.799825783972125,0.18586651425298584,15.997384937238493,14.890561360014166,20.333516886930983,26.01027900146843,27.347788227098572,25.707686944396027,17.498760184201206
20201212,22.708957825026143,-0.42838987419569463,18.799825783972125,15.997384937238493,14.890561360014166,20.333516886930983,26.01027900146843,27.347788227098572,25.707686944396027
20201213,25.00957687619711,-0.3340301929859244,22.708957825026143,18.799825783972125,15.997384937238493,14.890561360014166,20.333516886930983,26.01027900146843,27.347788227098572
20201214,34.979354838709675,1.2812965481773233,25.00957687619711,22.708957825026143,18.799825783972125,15.997384937238493,14.890561360014166,20.333516886930983,26.01027900146843
20201215,37.39251523063533,2.4369997633863356,34.979354838709675,25.00957687619711,22.708957825026143,18.799825783972125,15.997384937238493,14.890561360014166,20.333516886930983
20201216,35.61689553276551,2.9609048818216195,37.39251523063533,34.979354838709675,25.00957687619711,22.708957825026143,18.799825783972125,15.997384937238493,14.890561360014166
20201217,33.83246437261036,2.5478684907674065,35.61689553276551,37.39251523063533,34.979354838709675,25.00957687619711,22.708957825026143,18.799825783972125,15.997384937238493
20201218,31.339491111885675,1.7913807611305081,33.83246437261036,35.61689553276551,37.39251523063533,34.979354838709675,25.00957687619711,22.708957825026143,18.799825783972125
20201219,40.96003475238923,2.607296703909018,31.339491111885675,33.83246437261036,35.61689553276551,37.39251523063533,34.979354838709675,25.00957687619711,22.708957825026143
20201220,41.59958289885297,2.370000860379406,40.96003475238923,31.339491111885675,33.83246437261036,35.61689553276551,37.39251523063533,34.979354838709675,25.00957687619711
20201221,41.87495658214658,0.9850859633481264,41.59958289885297,40.96003475238923,31.339491111885675,33.83246437261036,35.61689553276551,37.39251523063533,34.979354838709675
20201222,55.01822868716627,2.5179590652187045,41.87495658214658,41.59958289885297,40.96003475238923,31.339491111885675,33.83246437261036,35.61689553276551,37.39251523063533
20201223,50.72754178272981,2.1586637499949006,55.01822868716627,41.87495658214658,41.59958289885297,40.96003475238923,31.339491111885675,33.83246437261036,35.61689553276551
20201224,31.97981906750174,-0.2646636150155146,50.72754178272981,55.01822868716627,41.87495658214658,41.59958289885297,40.96003475238923,31.339491111885675,33.83246437261036
20201225,4.694826685246473,-3.806380632377028,31.97981906750174,50.72754178272981,55.01822868716627,41.87495658214658,41.59958289885297,40.96003475238923,31.339491111885675
20201226,-7.088728170753219,-6.864108989020352,4.694826685246473,31.97981906750174,50.72754178272981,55.01822868716627,41.87495658214658,41.59958289885297,40.96003475238923
20201227,1.2247521116415718,-5.767832969601624,-7.088728170753219,4.694826685246473,31.97981906750174,50.72754178272981,55.01822868716627,41.87495658214658,41.59958289885297
20201228,19.379466620184765,-3.2136414231374033,1.2247521116415718,-7.088728170753219,4.694826685246473,31.97981906750174,50.72754178272981,55.01822868716627,41.87495658214658
20201229,20.844038294168843,-4.882027198999637,19.379466620184765,1.2247521116415718,-7.088728170753219,4.694826685246473,31.97981906750174,50.72754178272981,55.01822868716627
20201230,14.590718771807397,-5.16240328727463,20.844038294168843,19.379466620184765,1.2247521116415718,-7.088728170753219,4.694826685246473,31.97981906750174,50.72754178272981
20201231,8.731121479177467,-3.3212425126177543,14.590718771807397,20.844038294168843,19.379466620184765,1.2247521116415718,-7.088728170753219,4.694826685246473,31.97981906750174
20210101,-0.6048359240069084,-0.7570946584647675,8.731121479177467,14.590718771807397,20.844038294168843,19.379466620184765,1.2247521116415718,-7.088728170753219,4.694826685246473
20210102,-2.415064935064935,0.6676661765268985,-0.6048359240069084,8.731121479177467,14.590718771807397,20.844038294168843,19.379466620184765,1.2247521116415718,-7.088728170753219
20210103,-8.520566885585897,-1.392188428175353,-2.415064935064935,-0.6048359240069084,8.731121479177467,14.590718771807397,20.844038294168843,19.379466620184765,1.2247521116415718
20210104,-15.439202081526453,-4.974095528815888,-8.520566885585897,-2.415064935064935,-0.6048359240069084,8.731121479177467,14.590718771807397,20.844038294168843,19.379466620184765
20210105,-16.518422418266734,-5.337494387490796,-15.439202081526453,-8.520566885585897,-2.415064935064935,-0.6048359240069084,8.731121479177467,14.590718771807397,20.844038294168843
20210106,-20.56076058772688,-5.021639908504897,-16.518422418266734,-15.439202081526453,-8.520566885585897,-2.415064935064935,-0.6048359240069084,8.731121479177467,14.590718771807397
20210107,-24.064705882352943,-4.685118194504346,-20.56076058772688,-16.518422418266734,-15.439202081526453,-8.520566885585897,-2.415064935064935,-0.6048359240069084,8.731121479177467
20210108,-27.139982653946227,-3.7907352471341866,-24.064705882352943,-20.56076058772688,-16.518422418266734,-15.439202081526453,-8.520566885585897,-2.415064935064935,-0.6048359240069084
20210109,-27.690274658835722,-3.6107442462529704,-27.139982653946227,-24.064705882352943,-20.56076058772688,-16.518422418266734,-15.439202081526453,-8.520566885585897,-2.415064935064935
20210110,-25.235619277940923,-2.387864627479292,-27.690274658835722,-27.139982653946227,-24.064705882352943,-20.56076058772688,-16.518422418266734,-15.439202081526453,-8.520566885585897
20210111,-30.17746673578711,-2.10546637918009,-25.235619277940923,-27.690274658835722,-27.139982653946227,-24.064705882352943,-20.56076058772688,-16.518422418266734,-15.439202081526453
20210112,-17.43227815256876,-0.13055081918600564,-30.17746673578711,-25.235619277940923,-27.690274658835722,-27.139982653946227,-24.064705882352943,-20.56076058772688,-16.518422418266734
20210113,-13.905104367654797,0.9508080314388678,-17.43227815256876,-30.17746673578711,-25.235619277940923,-27.690274658835722,-27.139982653946227,-24.064705882352943,-20.56076058772688
20210114,-25.199157007376186,-0.16206444643189144,-13.905104367654797,-17.43227815256876,-30.17746673578711,-25.235619277940923,-27.690274658835722,-27.139982653946227,-24.064705882352943
20210115,-37.37880359612725,-1.4626887060258582,-25.199157007376186,-13.905104367654797,-17.43227815256876,-30.17746673578711,-25.235619277940923,-27.690274658835722,-27.139982653946227
20210116,-41.246238976309876,-1.9365663310677377,-37.37880359612725,-25.199157007376186,-13.905104367654797,-17.43227815256876,-30.17746673578711,-25.235619277940923,-27.690274658835722
20210117,-29.53828867761452,-0.6146670570962236,-41.246238976309876,-37.37880359612725,-25.199157007376186,-13.905104367654797,-17.43227815256876,-30.17746673578711,-25.235619277940923
20210118,-22.719564841996203,1.065414556255842,-29.53828867761452,-41.246238976309876,-37.37880359612725,-25.199157007376186,-13.905104367654797,-17.43227815256876,-30.17746673578711
20210119,-10.103943272224145,1.0469049829063728,-22.719564841996203,-29.53828867761452,-41.246238976309876,-37.37880359612725,-25.199157007376186,-13.905104367654797,-17.43227815256876
20210120,11.953724802804558,3.694118452922762,-10.103943272224145,-22.719564841996203,-29.53828867761452,-41.246238976309876,-37.37880359612725,-25.199157007376186,-13.905104367654797
20210121,25.683638246461857,7.268970750548293,11.953724802804558,-10.103943272224145,-22.719564841996203,-29.53828867761452,-41.246238976309876,-37.37880359612725,-25.199157007376186
20210122,27.777912411286135,9.308102286773341,25.683638246461857,11.953724802804558,-10.103943272224145,-22.719564841996203,-29.53828867761452,-41.246238976309876,-37.37880359612725
20210123,13.567450709097198,7.830527097915296,27.777912411286135,25.683638246461857,11.953724802804558,-10.103943272224145,-22.719564841996203,-29.53828867761452,-41.246238976309876
20210124,-3.896784232365145,3.6630720636070544,13.567450709097198,27.777912411286135,25.683638246461857,11.953724802804558,-10.103943272224145,-22.719564841996203,-29.53828867761452
20210125,-16.181394546082153,0.9340243279877196,-3.896784232365145,13.567450709097198,27.777912411286135,25.683638246461857,11.953724802804558,-10.103943272224145,-22.719564841996203
20210126,-18.306749525289142,-1.1718294647235705,-16.181394546082153,-3.896784232365145,13.567450709097198,27.777912411286135,25.683638246461857,11.953724802804558,-10.103943272224145
20210127,-13.109307546192367,-3.5804331927138455,-18.306749525289142,-16.181394546082153,-3.896784232365145,13.567450709097198,27.777912411286135,25.683638246461857,11.953724802804558
20210128,-1.4625086385625432,-3.878020983574915,-13.109307546192367,-18.306749525289142,-16.181394546082153,-3.896784232365145,13.567450709097198,27.777912411286135,25.683638246461857
20210129,1.998965160400138,-3.6827067501265707,-1.4625086385625432,-13.109307546192367,-18.306749525289142,-16.181394546082153,-3.896784232365145,13.567450709097198,27.777912411286135
20210130,-2.203658957542285,-2.253015666662784,1.998965160400138,-1.4625086385625432,-13.109307546192367,-18.306749525289142,-16.181394546082153,-3.896784232365145,13.567450709097198
20210131,-10.946137859369587,-1.0070505181434912,-2.203658957542285,1.998965160400138,-1.4625086385625432,-13.109307546192367,-18.306749525289142,-16.181394546082153,-3.896784232365145
20210201,-10.533310321021746,0.8068691750086305,-10.946137859369587,-2.203658957542285,1.998965160400138,-1.4625086385625432,-13.109307546192367,-18.306749525289142,-16.181394546082153
20210202,-0.22383169511984824,2.583273975738469,-10.533310321021746,-10.946137859369587,-2.203658957542285,1.998965160400138,-1.4625086385625432,-13.109307546192367,-18.306749525289142
20210203,6.92669886167644,2.8622866296955443,-0.22383169511984824,-10.533310321021746,-10.946137859369587,-2.203658957542285,1.998965160400138,-1.4625086385625432,-13.109307546192367
20210204,4.2837185236288375,0.8208895945987689,6.92669886167644,-0.22383169511984824,-10.533310321021746,-10.946137859369587,-2.203658957542285,1.998965160400138,-1.4625086385625432
20210205,2.7016087182148416,0.1003776511163863,4.2837185236288375,6.92669886167644,-0.22383169511984824,-10.533310321021746,-10.946137859369587,-2.203658957542285,1.998965160400138
20210206,-0.3205039696237487,0.26902214113121947,2.7016087182148416,4.2837185236288375,6.92669886167644,-0.22383169511984824,-10.533310321021746,-10.946137859369587,-2.203658957542285
20210207,-13.312165660051768,-0.3380039715260259,-0.3205039696237487,2.7016087182148416,4.2837185236288375,6.92669886167644,-0.22383169511984824,-10.533310321021746,-10.946137859369587
20210208,-22.684265010351968,-1.7358506699043172,-13.312165660051768,-0.3205039696237487,2.7016087182148416,4.2837185236288375,6.92669886167644,-0.22383169511984824,-10.533310321021746
20210209,-32.76605662983425,-4.648889276387772,-22.684265010351968,-13.312165660051768,-0.3205039696237487,2.7016087182148416,4.2837185236288375,6.92669886167644,-0.22383169511984824
20210210,-37.33032928942808,-6.322432593014931,-32.76605662983425,-22.684265010351968,-13.312165660051768,-0.3205039696237487,2.7016087182148416,4.2837185236288375,6.92669886167644
20210211,-51.0071329157968,-7.898693062775088,-37.33032928942808,-32.76605662983425,-22.684265010351968,-13.312165660051768,-0.3205039696237487,2.7016087182148416,4.2837185236288375
20210212,-53.85667072534354,-8.079754206222631,-51.0071329157968,-37.33032928942808,-32.76605662983425,-22.684265010351968,-13.312165660051768,-0.3205039696237487,2.7016087182148416
20210213,-53.60117504752031,-7.611524439699501,-53.85667072534354,-51.0071329157968,-37.33032928942808,-32.76605662983425,-22.684265010351968,-13.312165660051768,-0.3205039696237487
20210214,-45.50864752680733,-4.599497409536518,-53.60117504752031,-53.85667072534354,-51.0071329157968,-37.33032928942808,-32.76605662983425,-22.684265010351968,-13.312165660051768
20210215,-22.400207182320443,0.040579689718796885,-45.50864752680733,-53.60117504752031,-53.85667072534354,-51.0071329157968,-37.33032928942808,-32.76605662983425,-22.684265010351968
20210216,1.6882780082987552,4.922047805447569,-22.400207182320443,-45.50864752680733,-53.60117504752031,-53.85667072534354,-51.0071329157968,-37.33032928942808,-32.76605662983425
20210217,8.6447709593777,6.5678714641151075,1.6882780082987552,-22.400207182320443,-45.50864752680733,-53.60117504752031,-53.85667072534354,-51.0071329157968,-37.33032928942808
20210218,14.37232574189096,9.339922665383966,8.6447709593777,1.6882780082987552,-22.400207182320443,-45.50864752680733,-53.60117504752031,-53.85667072534354,-51.0071329157968
20210219,25.079242636746145,11.2765590517271,14.37232574189096,8.6447709593777,1.6882780082987552,-22.400207182320443,-45.50864752680733,-53.60117504752031,-53.85667072534354
20210220,38.12953459564679,13.104387091881016,25.079242636746145,14.37232574189096,8.6447709593777,1.6882780082987552,-22.400207182320443,-45.50864752680733,-53.60117504752031
20210221,41.78187321937322,12.470074392311506,38.12953459564679,25.079242636746145,14.37232574189096,8.6447709593777,1.6882780082987552,-22.400207182320443,-45.50864752680733
20210222,39.37193412754029,8.82459161569439,41.78187321937322,38.12953459564679,25.079242636746145,14.37232574189096,8.6447709593777,1.6882780082987552,-22.400207182320443
20210223,50.48832381940841,6.971435115872811,39.37193412754029,41.78187321937322,38.12953459564679,25.079242636746145,14.37232574189096,8.6447709593777,1.6882780082987552
20210224,66.60755109109803,8.280397161674326,50.48832381940841,39.37193412754029,41.78187321937322,38.12953459564679,25.079242636746145,14.37232574189096,8.6447709593777
20210225,68.98305084745763,7.801532157938105,66.60755109109803,50.48832381940841,39.37193412754029,41.78187321937322,38.12953459564679,25.079242636746145,14.37232574189096
20210226,57.83482913358647,4.6793694995486135,68.98305084745763,66.60755109109803,50.48832381940841,39.37193412754029,41.78187321937322,38.12953459564679,25.079242636746145
20210227,42.936812707278754,0.6867540159474146,57.83482913358647,68.98305084745763,66.60755109109803,50.48832381940841,39.37193412754029,41.78187321937322,38.12953459564679
20210228,41.134127395132055,-0.09253511774873147,42.936812707278754,57.83482913358647,68.98305084745763,66.60755109109803,50.48832381940841,39.37193412754029,41.78187321937322
20210301,41.056580990167326,0.24066383751814868,41.134127395132055,42.936812707278754,57.83482913358647,68.98305084745763,66.60755109109803,50.48832381940841,39.37193412754029
20210302,43.81621715076072,-0.9531580955210899,41.056580990167326,41.134127395132055,42.936812707278754,57.83482913358647,68.98305084745763,66.60755109109803,50.48832381940841
20210303,39.18459678811949,-3.9175649004255177,43.81621715076072,41.056580990167326,41.134127395132055,42.936812707278754,57.83482913358647,68.98305084745763,66.60755109109803
20210304,32.45061082024433,-5.218920003887611,39.18459678811949,43.81621715076072,41.056580990167326,41.134127395132055,42.936812707278754,57.83482913358647,68.98305084745763
20210305,18.983103448275862,-5.550246526472947,32.45061082024433,39.18459678811949,43.81621715076072,41.056580990167326,41.134127395132055,42.936812707278754,57.83482913358647
20210306,13.973947550034506,-4.137552165320606,18.983103448275862,32.45061082024433,39.18459678811949,43.81621715076072,41.056580990167326,41.134127395132055,42.936812707278754
20210307,10.67319355397678,-4.351561977307892,13.973947550034506,18.983103448275862,32.45061082024433,39.18459678811949,43.81621715076072,41.056580990167326,41.134127395132055
20210308,4.832501291100018,-5.174868528438186,10.67319355397678,13.973947550034506,18.983103448275862,32.45061082024433,39.18459678811949,43.81621715076072,41.056580990167326
20210309,2.857093663911846,-5.851303355264125,4.832501291100018,10.67319355397678,13.973947550034506,18.983103448275862,32.45061082024433,39.18459678811949,43.81621715076072
20210310,5.658922732748236,-4.789382007910181,2.857093663911846,4.832501291100018,10.67319355397678,13.973947550034506,18.983103448275862,32.45061082024433,39.18459678811949
20210311,30.553134962805526,-0.27106797963411466,5.658922732748236,2.857093663911846,4.832501291100018,10.67319355397678,13.973947550034506,18.983103448275862,32.45061082024433
20210312,39.24143275357327,2.894047043613913,30.553134962805526,5.658922732748236,2.857093663911846,4.832501291100018,10.67319355397678,13.973947550034506,18.983103448275862
20210313,38.68039283252929,3.5294921832135415,39.24143275357327,30.553134962805526,5.658922732748236,2.857093663911846,4.832501291100018,10.67319355397678,13.973947550034506
20210314,32.43954529796762,3.1094788205701214,38.68039283252929,39.24143275357327,30.553134962805526,5.658922732748236,2.857093663911846,4.832501291100018,10.67319355397678
20210315,33.165853658536584,4.0476217667766505,32.43954529796762,38.68039283252929,39.24143275357327,30.553134962805526,5.658922732748236,2.857093663911846,4.832501291100018
20210316,27.554202192448233,3.5281583612194822,33.165853658536584,32.43954529796762,38.68039283252929,39.24143275357327,30.553134962805526,5.658922732748236,2.857093663911846
20210317,17.48433734939759,1.689344945235625,27.554202192448233,33.165853658536584,32.43954529796762,38.68039283252929,39.24143275357327,30.553134962805526,5.658922732748236
20210318,11.828793103448277,-2.674905979908175,17.48433734939759,27.554202192448233,33.165853658536584,32.43954529796762,38.68039283252929,39.24143275357327,30.553134962805526
20210319,5.373558271647443,-4.838267783132267,11.828793103448277,17.48433734939759,27.554202192448233,33.165853658536584,32.43954529796762,38.68039283252929,39.24143275357327
20210320,13.84906960716747,-3.5473318893374035,5.373558271647443,11.828793103448277,17.48433734939759,27.554202192448233,33.165853658536584,32.43954529796762,38.68039283252929
20210321,17.335750543872372,-2.1576849648707466,13.84906960716747,5.373558271647443,11.828793103448277,17.48433734939759,27.554202192448233,33.165853658536584,32.43954529796762
